ID_SCHOOL,TREATED,ID_STUDENT,FEMALE,AGE,LANGUAGE_SCORE_STD
52003,1,52003000132,1,11,1.848
52003,1,52003000133,1,11,-0.368
52003,1,52003000134,1,11,-0.147
52003,1,52003000135,1,11,-0.528
52003,1,52003000136,1,11,-1.394
52003,1,52003000137,1,12,1.244
52003,1,52003000138,1,11,-0.272
52003,1,52003000139,1,10,1.047
52003,1,52003000140,1,11,0.082
52003,1,52003000141,1,12,-2.079
52003,1,52003000142,1,12,-1.232
52003,1,52003000143,1,11,0.464
52003,1,52003000144,0,11,-0.517
52003,1,52003000145,0,11,1.74
52003,1,52003000146,0,11,-1.721
52003,1,52003000147,1,11,0.275
52003,1,52003000148,1,11,0.237
52003,1,52003000149,0,12,-1.658
52004,0,52004000150,0,12,0.561
52004,0,52004000151,1,12,-0.1
52004,0,52004000152,1,11,0.595
52004,0,52004000153,0,11,-1.405
52004,0,52004000154,0,11,-0.101
52004,0,52004000155,1,11,0.527
52004,0,52004000156,1,11,0.489
52004,0,52004000157,1,10,-0.219
52004,0,52004000158,1,12,-0.343
52004,0,52004000159,1,10,-1.745
52004,0,52004000160,0,12,-2.454
52004,0,52004000161,1,11,0.462
52004,0,52004000162,0,10,-1.538
52004,0,52004000163,0,11,-0.334
52004,0,52004000164,0,12,0.551
52004,0,52004000165,0,10,0.011
52004,0,52004000166,0,11,0.087
52004,0,52004000167,0,11,-1.955
52004,0,52004000168,1,11,-0.202
52004,0,52004000169,0,10,0.81
52004,0,52004000170,1,10,-1.913
52004,0,52004000171,0,11,0.296
52004,0,52004000172,1,11,0.558
52004,0,52004000173,1,11,0.088
52004,0,52004000174,0,11,1.712
52004,0,52004000175,0,11,-1.001
52004,0,52004000176,0,11,1.852
52004,0,52004000177,0,11,-2.6
52004,0,52004000178,1,11,1.21
52004,0,52004000179,1,10,-1.889
52004,0,52004000180,1,11,0.08
52004,0,52004000181,1,11,0.277
52004,0,52004000182,0,11,0.347
52004,0,52004000183,1,11,-0.168
52004,0,52004000184,1,11,0.796
52004,0,52004000185,0,11,0.47
52004,0,52004000186,1,10,-0.218
52005,0,52005000187,0,11,0.698
52005,0,52005000188,0,12,-2.122
52005,0,52005000189,1,10,1.278
52005,0,52005000190,0,11,-1.717
52005,0,52005000191,0,11,2.339
52005,0,52005000192,0,10,-1.052
52005,0,52005000193,1,10,-2.052
52005,0,52005000194,1,11,0.163
52005,0,52005000195,1,11,-0.196
52005,0,52005000196,1,11,-0.024
52005,0,52005000197,1,11,-0.202
52005,0,52005000198,1,12,-0.866
52005,0,52005000199,0,11,1.594
52005,0,52005000200,0,10,-0.766
52005,0,52005000201,1,11,2.882
52005,0,52005000202,0,11,-2.015
52005,0,52005000203,0,11,-0.122
52005,0,52005000204,1,10,-0.384
52005,0,52005000205,0,10,0.146
52005,0,52005000206,1,12,-0.574
52005,0,52005000207,0,11,0.72
52005,0,52005000208,0,13,-0.315
52005,0,52005000209,0,10,0.546
52005,0,52005000210,0,11,0.083
52005,0,52005000211,0,11,0.004
52005,0,52005000212,1,12,-0.029
52005,0,52005000213,0,11,0.722
52005,0,52005000214,0,11,0.342
52005,0,52005000215,1,11,0.271
52005,0,52005000216,1,11,-0.14
52005,0,52005000217,1,10,0.214
52005,0,52005000218,1,11,-0.756
52005,0,52005000219,0,12,-0.779
52005,0,52005000220,0,10,0.104
52005,0,52005000221,1,11,0.303
52005,0,52005000222,0,12,1.183
52005,0,52005000223,0,10,-1.258
52005,0,52005000224,0,11,-0.821
52005,0,52005000225,1,11,-1.155
52005,0,52005000226,1,11,-0.514
52005,0,52005000227,0,11,0.287
52005,0,52005000228,0,11,0.718
52005,0,52005000229,0,12,-1.248
52005,0,52005000230,0,11,-0.168
52005,0,52005000231,1,10,1.622
52005,0,52005000232,0,11,0.491
52005,0,52005000233,1,11,-0.37
52005,0,52005000234,1,11,0.25
52005,0,52005000235,0,10,0.546
52005,0,52005000236,1,12,0.367
52005,0,52005000237,1,11,-1.576
52005,0,52005000238,0,10,0.967
52005,0,52005000239,1,11,0.703
52005,0,52005000240,1,10,0.31
52005,0,52005000241,0,11,0.156
52005,0,52005000242,0,11,-0.011
52005,0,52005000243,0,11,0.01
52005,0,52005000244,1,11,-0.085
52005,0,52005000245,1,12,-0.299
52005,0,52005000246,1,11,-1.36
52005,0,52005000247,0,11,2.223
52006,1,52006000248,1,10,0.339
52006,1,52006000249,0,11,-0.268
52006,1,52006000250,1,11,-0.124
52006,1,52006000251,1,11,-1.236
52006,1,52006000252,0,11,-0.822
52006,1,52006000253,1,10,2.134
52006,1,52006000254,1,11,0.811
52006,1,52006000255,0,11,-0.943
52006,1,52006000256,0,11,-1.322
52006,1,52006000257,1,11,-1.673
52006,1,52006000258,1,11,-0.31
52006,1,52006000259,1,12,-0.607
52006,1,52006000260,0,11,-0.21
52006,1,52006000261,1,12,0.708
52006,1,52006000262,0,12,0.651
52006,1,52006000263,1,11,0.054
52006,1,52006000264,0,10,-1.476
52006,1,52006000265,1,11,1.246
52006,1,52006000266,1,10,0.63
52006,1,52006000267,0,11,-0.322
52006,1,52006000268,0,11,-1.327
52006,1,52006000269,0,10,-0.72
52006,1,52006000270,0,12,0.149
52006,1,52006000271,1,11,-0.968
52006,1,52006000272,0,12,-0.336
52006,1,52006000273,0,11,-1.432
52006,1,52006000274,1,11,1.512
52006,1,52006000275,0,11,-0.074
52006,1,52006000276,0,11,-0.567
52006,1,52006000277,1,12,-0.194
52006,1,52006000278,0,11,0.785
52006,1,52006000279,1,10,0.49
52006,1,52006000280,1,10,-1.038
52006,1,52006000281,1,10,-1.203
52006,1,52006000282,1,10,-0.779
52006,1,52006000283,1,11,-0.284
52006,1,52006000284,1,11,-0.062
52007,0,52007000285,0,10,-0.011
52007,0,52007000286,0,12,-1.278
52007,0,52007000287,0,11,-1.879
52007,0,52007000288,1,11,-0.764
52007,0,52007000289,1,12,0.327
52007,0,52007000290,1,11,0.619
52007,0,52007000291,0,11,0.496
52007,0,52007000292,0,12,-0.446
52007,0,52007000293,0,11,1.747
52007,0,52007000294,0,11,-0.114
52007,0,52007000295,1,10,0.679
52007,0,52007000296,1,11,1.129
52007,0,52007000297,1,11,-0.92
52007,0,52007000298,0,11,-0.551
52007,0,52007000299,0,11,-0.303
52007,0,52007000300,0,10,-0.931
52007,0,52007000301,0,11,-0.825
52007,0,52007000302,1,12,1.45
52007,0,52007000303,0,11,-0.768
52007,0,52007000304,1,11,-1.072
52007,0,52007000305,1,11,0.368
52007,0,52007000306,0,10,1.959
52007,0,52007000307,1,11,-0.616
52007,0,52007000308,0,11,0.519
52007,0,52007000309,1,11,-0.796
52007,0,52007000310,1,11,1.187
52007,0,52007000311,1,11,0.54
52007,0,52007000312,1,11,-0.525
52007,0,52007000313,0,11,-0.746
52007,0,52007000314,1,11,0.212
52007,0,52007000315,1,10,-1.185
52007,0,52007000316,0,11,-0.269
52007,0,52007000317,1,10,0.262
52007,0,52007000318,1,11,1.207
52007,0,52007000319,1,12,0.561
52007,0,52007000320,1,12,0.926
52007,0,52007000321,0,11,-0.367
52007,0,52007000322,1,11,-1.922
52007,0,52007000323,0,11,-0.709
52007,0,52007000324,0,12,-1.337
52007,0,52007000325,0,11,-1.267
52007,0,52007000326,0,11,-1.408
52007,0,52007000327,1,11,-1.168
52007,0,52007000328,1,11,-1.306
52008,0,52008000329,1,11,1.28
52008,0,52008000330,1,11,-0.877
52008,0,52008000331,0,11,1.177
52008,0,52008000332,0,11,0.857
52008,0,52008000333,0,11,0.336
52008,0,52008000334,1,11,-1.228
52008,0,52008000335,0,10,-0.14
52008,0,52008000336,0,11,-1.08
52008,0,52008000337,1,11,0.196
52008,0,52008000338,1,12,0.164
52008,0,52008000339,0,11,-1.996
52008,0,52008000340,0,11,-0.143
52008,0,52008000341,1,11,-0.367
52008,0,52008000342,0,12,0.462
52008,0,52008000343,0,11,-0.313
52008,0,52008000344,1,11,0.761
52008,0,52008000345,1,11,0.058
52008,0,52008000346,1,11,1.053
52008,0,52008000347,0,11,-1.521
52008,0,52008000348,1,12,2.387
52008,0,52008000349,0,12,-0.529
52008,0,52008000350,1,12,-0.405
52008,0,52008000351,1,11,-1.783
52008,0,52008000352,1,12,-0.963
52008,0,52008000353,1,11,-0.678
52008,0,52008000354,0,11,-1.36
52008,0,52008000355,1,11,-0.128
52008,0,52008000356,1,11,-1.823
52008,0,52008000357,1,11,0.478
52008,0,52008000358,0,11,0.15
52008,0,52008000359,0,11,-2.329
52008,0,52008000360,1,11,-0.116
52008,0,52008000361,1,11,0.041
52008,0,52008000362,0,11,-0.172
52008,0,52008000363,1,11,1.212
52008,0,52008000364,1,11,0.495
52008,0,52008000365,1,10,0.177
52008,0,52008000366,1,12,0.488
52008,0,52008000367,1,10,-2.429
52009,1,52009000368,0,10,-0.278
52009,1,52009000369,1,11,-1.254
52009,1,52009000370,0,11,-0.552
52009,1,52009000371,1,11,1.516
52009,1,52009000372,0,11,-0.652
52009,1,52009000373,1,11,1.375
52009,1,52009000374,1,10,-0.366
52009,1,52009000375,1,11,-0.007
52009,1,52009000376,0,11,0.176
52009,1,52009000377,0,11,-1.162
52009,1,52009000378,1,11,0.193
52009,1,52009000379,0,12,0.87
52009,1,52009000380,0,10,2.173
52009,1,52009000381,0,12,-1.708
52009,1,52009000382,1,10,-0.153
52009,1,52009000383,1,11,-0.312
52009,1,52009000384,1,10,0.796
52009,1,52009000385,0,12,0.407
52009,1,52009000386,0,11,-1.252
52009,1,52009000387,0,12,-0.67
52009,1,52009000388,0,12,-1.139
52009,1,52009000389,1,11,-0.02
52009,1,52009000390,0,11,0.727
52009,1,52009000391,0,11,0.582
52009,1,52009000392,1,11,-1.74
52009,1,52009000393,0,11,-0.835
52009,1,52009000394,0,12,0.633
52009,1,52009000395,0,11,0.214
52009,1,52009000396,1,11,-0.885
52009,1,52009000397,1,11,0.162
52009,1,52009000398,1,10,-0.434
52009,1,52009000399,0,11,-1.317
52009,1,52009000400,1,11,0.963
52009,1,52009000401,1,11,0.449
52009,1,52009000402,0,11,-1.675
52009,1,52009000403,0,11,1.02
52009,1,52009000404,0,12,-1.293
52009,1,52009000405,1,11,1.379
52009,1,52009000406,1,12,-0.185
52009,1,52009000407,0,12,2.547
52009,1,52009000408,1,11,0.505
52010,0,52010000409,1,11,0.046
52010,0,52010000410,1,11,-1.857
52010,0,52010000411,1,11,-1.361
52010,0,52010000412,1,12,-0.35
52010,0,52010000413,1,12,-0.341
52010,0,52010000414,1,12,-0.547
52010,0,52010000415,1,10,-0.001
52010,0,52010000416,1,12,-0.788
52010,0,52010000417,1,10,0.222
52010,0,52010000418,0,12,-1.586
52010,0,52010000419,0,11,-0.677
52010,0,52010000420,1,11,-2.071
52010,0,52010000421,0,10,-0.643
52010,0,52010000422,0,11,-0.364
52010,0,52010000423,1,12,-1.554
52010,0,52010000424,0,11,0.123
52010,0,52010000425,1,11,-0.085
52010,0,52010000426,1,11,-1.696
52010,0,52010000427,0,11,-0.59
52010,0,52010000428,1,11,1.468
52010,0,52010000429,0,10,-1.376
52010,0,52010000430,1,11,1.503
52010,0,52010000431,1,11,2.984
52010,0,52010000432,0,11,1.354
52010,0,52010000433,1,11,-1.702
52010,0,52010000434,1,10,-0.453
52010,0,52010000435,0,11,-1.46
52010,0,52010000436,0,11,-1.725
52010,0,52010000437,1,11,-0.853
52010,0,52010000438,1,10,0.971
52010,0,52010000439,0,11,-0.205
52010,0,52010000440,1,11,-2.645
52010,0,52010000441,1,11,0.77
52010,0,52010000442,0,11,0.738
52010,0,52010000443,0,10,-0.32
52010,0,52010000444,0,11,-0.383
52010,0,52010000445,1,11,-1.56
52010,0,52010000446,1,11,0.534
52010,0,52010000447,0,11,-1.666
52010,0,52010000448,0,11,-0.694
52010,0,52010000449,1,11,0.268
52010,0,52010000450,0,11,-1.188
52010,0,52010000451,1,11,-0.921
52010,0,52010000452,1,11,-0.2
52010,0,52010000453,1,11,0.093
52010,0,52010000454,1,10,-0.635
52010,0,52010000455,0,11,-1.3
52010,0,52010000456,0,11,0.672
52011,1,52011000457,1,11,0.398
52011,1,52011000458,0,10,-0.165
52011,1,52011000459,0,12,0.357
52011,1,52011000460,1,11,0.659
52011,1,52011000461,0,10,-0.527
52011,1,52011000462,1,12,-0.648
52011,1,52011000463,0,11,-2.156
52011,1,52011000464,1,11,-0.234
52011,1,52011000465,0,11,-0.054
52011,1,52011000466,1,12,-0.174
52011,1,52011000467,1,11,2.034
52011,1,52011000468,0,11,0.72
52011,1,52011000469,0,11,0.213
52011,1,52011000470,1,11,0.328
52011,1,52011000471,1,12,-1.332
52011,1,52011000472,0,11,-0.152
52011,1,52011000473,0,11,1.397
52011,1,52011000474,1,12,-0.684
52011,1,52011000475,0,11,0.457
52011,1,52011000476,1,11,0.117
52011,1,52011000477,1,11,-1.246
52011,1,52011000478,1,10,0.283
52011,1,52011000479,1,11,0.015
52011,1,52011000480,0,11,0.876
52011,1,52011000481,0,11,-0.108
52011,1,52011000482,0,11,-0.357
52011,1,52011000483,1,12,0.156
52011,1,52011000484,0,11,99
52011,1,52011000485,0,11,-0.013
52011,1,52011000486,1,11,-0.35
52011,1,52011000487,1,11,1.474
52011,1,52011000488,0,11,-0.238
52011,1,52011000489,0,11,0.489
52011,1,52011000490,1,10,1.245
52011,1,52011000491,0,11,-0.374
52011,1,52011000492,0,12,-0.33
52011,1,52011000493,1,10,-0.008
52011,1,52011000494,0,11,-2.727
52011,1,52011000495,1,11,1.359
52011,1,52011000496,1,11,1.015
52011,1,52011000497,0,11,0.498
52011,1,52011000498,1,11,-0.214
52011,1,52011000499,1,11,1.814
52011,1,52011000500,0,12,0.395
52011,1,52011000501,0,11,-0.146
52011,1,52011000502,1,11,-0.917
52011,1,52011000503,0,10,-0.872
52011,1,52011000504,1,11,-0.811
52011,1,52011000505,1,11,0.521
52011,1,52011000506,1,12,-1.784
52011,1,52011000507,1,12,1.302
52011,1,52011000508,1,11,-0.617
52011,1,52011000509,1,11,0.255
52011,1,52011000510,0,11,0.063
52012,1,52012000511,0,11,-0.121
52012,1,52012000512,1,11,-0.195
52012,1,52012000513,0,10,0.669
52012,1,52012000514,0,11,-0.269
52012,1,52012000515,0,12,-0.529
52012,1,52012000516,0,11,-0.107
52012,1,52012000517,1,11,-0.048
52012,1,52012000518,1,11,-0.59
52012,1,52012000519,1,10,-0.185
52012,1,52012000520,1,10,0.698
52012,1,52012000521,1,11,1.318
52012,1,52012000522,0,10,-2.025
52012,1,52012000523,1,11,1.609
52012,1,52012000524,0,11,1.415
52012,1,52012000525,1,11,-1.359
52012,1,52012000526,0,12,-0.717
52012,1,52012000527,0,10,1.126
52012,1,52012000528,0,11,-0.026
52012,1,52012000529,1,11,0.931
52012,1,52012000530,1,11,-0.334
52012,1,52012000531,1,11,-0.937
52012,1,52012000532,1,10,0.57
52012,1,52012000533,1,11,-1.092
52012,1,52012000534,0,12,1.463
52012,1,52012000535,0,12,0.271
52012,1,52012000536,1,10,-0.604
52012,1,52012000537,1,11,-0.71
52012,1,52012000538,1,11,1.062
52012,1,52012000539,1,11,1.374
52012,1,52012000540,1,11,0.865
52012,1,52012000541,1,11,-0.352
52012,1,52012000542,1,11,-0.402
52012,1,52012000543,1,11,0.082
52012,1,52012000544,1,10,-0.696
52012,1,52012000545,1,10,0.583
52012,1,52012000546,1,11,0.067
52012,1,52012000547,0,11,1.128
52012,1,52012000548,1,11,-0.405
52012,1,52012000549,1,11,1.293
52012,1,52012000550,1,12,1.374
52012,1,52012000551,0,11,0.544
52012,1,52012000552,1,12,-0.005
52012,1,52012000553,1,11,0.245
52012,1,52012000554,1,11,0.06
52012,1,52012000555,1,11,0.092
52012,1,52012000556,1,12,1.802
52012,1,52012000557,1,11,-0.707
52012,1,52012000558,0,11,0.727
52012,1,52012000559,0,10,0.453
52012,1,52012000560,0,11,-0.325
52012,1,52012000561,1,11,1.118
52012,1,52012000562,1,11,1.093
52012,1,52012000563,0,10,-0.7
52012,1,52012000564,0,11,1.43
52013,0,52013000565,0,12,-1.28
52013,0,52013000566,0,11,0.337
52013,0,52013000567,1,11,-0.735
52013,0,52013000568,1,12,1.979
52013,0,52013000569,1,11,1.121
52013,0,52013000570,0,10,-1.923
52013,0,52013000571,1,10,-0.897
52013,0,52013000572,1,11,3.339
52013,0,52013000573,0,11,-0.089
52013,0,52013000574,1,10,0.445
52013,0,52013000575,0,11,-0.31
52013,0,52013000576,1,10,-0.213
52013,0,52013000577,1,11,1.183
52013,0,52013000578,1,11,0.712
52013,0,52013000579,1,11,-0.336
52013,0,52013000580,1,11,2.282
52013,0,52013000581,1,11,0.501
52013,0,52013000582,1,11,1.05
52013,0,52013000583,1,12,-0.237
52013,0,52013000584,1,12,0.454
52013,0,52013000585,1,11,-0.35
52013,0,52013000586,1,11,-0.479
52013,0,52013000587,0,11,1.104
52013,0,52013000588,0,11,-0.797
52013,0,52013000589,1,11,-1.089
52013,0,52013000590,0,11,-1.377
52013,0,52013000591,0,10,0.427
52013,0,52013000592,1,11,0.569
52013,0,52013000593,1,10,-1.317
52013,0,52013000594,0,11,0.753
52013,0,52013000595,1,10,0.412
52013,0,52013000596,1,11,0.402
52013,0,52013000597,0,11,-0.97
52013,0,52013000598,1,11,1.378
52013,0,52013000599,0,11,-0.347
52013,0,52013000600,1,11,1.395
52013,0,52013000601,1,11,0.066
52013,0,52013000602,1,11,0.372
52013,0,52013000603,1,11,0.376
52013,0,52013000604,1,11,-0.613
52013,0,52013000605,0,11,-0.088
52013,0,52013000606,1,11,1.847
52013,0,52013000607,0,11,0.188
52013,0,52013000608,0,11,-1.942
52014,0,52014000609,1,10,0.83
52014,0,52014000610,0,11,-1.052
52014,0,52014000611,0,10,0.785
52014,0,52014000612,1,11,0.766
52014,0,52014000613,1,11,-0.765
52014,0,52014000614,1,11,0.779
52014,0,52014000615,0,11,0.545
52014,0,52014000616,0,11,-0.163
52014,0,52014000617,1,11,-0.009
52014,0,52014000618,1,11,1.216
52014,0,52014000619,1,11,-1.094
52014,0,52014000620,1,11,0.89
52014,0,52014000621,1,11,-1.934
52014,0,52014000622,1,11,-0.757
52014,0,52014000623,1,11,0.186
52014,0,52014000624,1,10,0.179
52014,0,52014000625,0,10,-1.625
52014,0,52014000626,1,11,1.503
52014,0,52014000627,1,11,-0.191
52014,0,52014000628,0,10,-0.463
52014,0,52014000629,0,11,-0.6
52014,0,52014000630,1,12,-0.266
52014,0,52014000631,0,11,0.792
52014,0,52014000632,1,11,1.42
52014,0,52014000633,1,11,-0.261
52014,0,52014000634,1,11,0.643
52014,0,52014000635,0,11,-0.741
52014,0,52014000636,0,11,-0.321
52014,0,52014000637,1,12,-3.846
52014,0,52014000638,1,10,-1.48
52014,0,52014000639,1,10,-1.002
52014,0,52014000640,0,11,-1.005
52014,0,52014000641,1,10,1.077
52014,0,52014000642,0,11,0.531
52014,0,52014000643,1,12,-0.504
52014,0,52014000644,1,11,-0.484
52014,0,52014000645,1,11,-0.425
52014,0,52014000646,0,12,0.078
52014,0,52014000647,0,11,1.243
52014,0,52014000648,1,10,1.079
52014,0,52014000649,0,10,-0.575
52014,0,52014000650,0,11,-0.644
52014,0,52014000651,0,11,0.202
52014,0,52014000652,1,11,-1.391
52014,0,52014000653,0,11,1.179
52014,0,52014000654,0,11,-0.075
52015,1,52015000655,1,12,0.947
52015,1,52015000656,0,12,-1.253
52015,1,52015000657,0,11,0.326
52015,1,52015000658,1,12,0.018
52015,1,52015000659,1,11,-1.64
52015,1,52015000660,1,11,-1.398
52015,1,52015000661,1,11,0.805
52015,1,52015000662,1,11,1.865
52015,1,52015000663,1,11,0.614
52015,1,52015000664,0,12,0.019
52015,1,52015000665,0,11,-0.687
52015,1,52015000666,1,11,-1.087
52015,1,52015000667,0,11,-0.871
52015,1,52015000668,0,11,-0.142
52015,1,52015000669,1,11,-0.864
52015,1,52015000670,1,11,-1.065
52015,1,52015000671,0,11,0.363
52015,1,52015000672,1,11,-0.308
52015,1,52015000673,1,11,0.49
52015,1,52015000674,1,11,-2.167
52015,1,52015000675,0,11,-0.003
52015,1,52015000676,0,11,-0.758
52015,1,52015000677,1,11,2.039
52015,1,52015000678,0,11,-0.925
52015,1,52015000679,1,11,1.884
52015,1,52015000680,1,11,0.502
52015,1,52015000681,1,10,-1.123
52015,1,52015000682,0,12,0.387
52015,1,52015000683,1,11,0.178
52015,1,52015000684,1,11,0.613
52015,1,52015000685,1,11,-0.104
52015,1,52015000686,1,11,0.403
52015,1,52015000687,1,12,0.423
52015,1,52015000688,1,12,-0.897
52015,1,52015000689,0,11,0.88
52015,1,52015000690,1,12,2.19
52015,1,52015000691,1,10,-0.018
52015,1,52015000692,0,11,1.111
52015,1,52015000693,1,10,-0.247
52015,1,52015000694,0,12,0.07
52015,1,52015000695,0,11,-0.789
52015,1,52015000696,1,12,0.092
52015,1,52015000697,0,11,-0.705
52015,1,52015000698,1,11,0.358
52015,1,52015000699,1,11,-0.322
52016,0,52016000700,0,11,0.539
52016,0,52016000701,1,11,-0.249
52016,0,52016000702,1,10,-0.076
52016,0,52016000703,1,11,-0.317
52016,0,52016000704,0,11,-0.297
52016,0,52016000705,1,9,0.129
52016,0,52016000706,0,12,0.232
52016,0,52016000707,1,11,0.795
52016,0,52016000708,0,11,-0.78
52016,0,52016000709,0,12,-1.616
52016,0,52016000710,0,10,0.426
52016,0,52016000711,1,10,-0.993
52016,0,52016000712,1,10,-1.297
52016,0,52016000713,0,11,1.168
52016,0,52016000714,1,11,-0.117
52016,0,52016000715,1,11,0.064
52016,0,52016000716,1,11,-0.72
52016,0,52016000717,1,12,-1.219
52016,0,52016000718,1,11,0.111
52016,0,52016000719,0,11,0.854
52016,0,52016000720,0,10,0.962
52016,0,52016000721,1,12,-1.579
52016,0,52016000722,1,11,0.323
52016,0,52016000723,0,11,0.083
52016,0,52016000724,1,10,0.585
52016,0,52016000725,1,11,-0.469
52016,0,52016000726,1,10,-0.88
52016,0,52016000727,0,11,1.343
52016,0,52016000728,0,11,-0.786
52016,0,52016000729,0,12,0.071
52016,0,52016000730,0,11,0.514
52016,0,52016000731,0,11,0.688
52016,0,52016000732,1,10,0.055
52016,0,52016000733,1,11,-1.107
52016,0,52016000734,1,11,0.374
52016,0,52016000735,0,11,0.168
52016,0,52016000736,0,10,-0.283
52016,0,52016000737,0,12,0.612
52016,0,52016000738,0,12,0.513
52016,0,52016000739,0,11,-2.673
52016,0,52016000740,1,10,0.703
52016,0,52016000741,1,11,-0.856
52016,0,52016000742,0,12,1.78
52016,0,52016000743,1,10,-1.102
52017,1,52017000744,1,11,-1.072
52017,1,52017000745,1,10,-0.633
52017,1,52017000746,1,11,-0.078
52017,1,52017000747,0,11,1.025
52017,1,52017000748,0,11,-0.323
52017,1,52017000749,0,10,-0.044
52017,1,52017000750,1,11,-2.173
